GHCN_DIN;DATE;PRCP;SNOW;TMAX;TMIN;NAME;COORD;ELEVATION;COUNTRY_CODE
USW00094290;2016-05-14;51.0;0.0;17.2;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-16;13.0;0.0;15.6;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-06-07;0.0;0.0;28.9;13.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-06-10;3.0;0.0;19.4;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-06-14;3.0;0.0;16.7;9.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-06-30;0.0;0.0;23.3;13.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-04;0.0;0.0;19.4;13.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-07;18.0;0.0;20.6;15.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-12;0.0;0.0;25.0;13.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-15;0.0;0.0;24.4;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-20;0.0;0.0;27.2;16.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-19;0.0;0.0;32.8;16.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-05;8.0;0.0;18.9;11.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-14;0.0;0.0;11.1;2.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-02-03;94.0;0.0;8.9;5.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-02-06;0.0;0.0;9.4;3.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-02-11;71.0;0.0;12.2;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-02-24;0.0;0.0;14.4;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-02-26;58.0;0.0;15.6;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-09;221.0;0.0;11.7;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-10;23.0;0.0;12.8;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-12;30.0;0.0;11.7;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-21;56.0;0.0;12.8;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-25;0.0;0.0;12.8;5.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-04-07;0.0;0.0;25.6;10.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-06;0.0;0.0;22.8;10.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-09;0.0;0.0;20.0;8.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-18;46.0;0.0;18.3;10.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-20;8.0;0.0;18.3;10.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-24;0.0;0.0;18.9;12.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-06-04;0.0;0.0;26.7;16.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-06-09;8.0;0.0;18.3;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-06-19;0.0;0.0;20.6;8.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-06;0.0;0.0;24.4;13.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-21;0.0;0.0;27.2;15.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-28;0.0;0.0;30.6;16.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-30;0.0;0.0;24.4;15.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-06;0.0;0.0;21.7;13.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-09;0.0;0.0;22.8;15.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-10;0.0;0.0;25.0;15.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-28;0.0;0.0;20.6;14.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-02;180.0;0.0;21.1;13.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-07;0.0;0.0;6.1;0.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-12;145.0;0.0;8.9;5.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-31;0.0;0.0;7.2;3.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-02-07;0.0;0.0;11.1;2.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-03;41.0;0.0;14.4;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-04;41.0;0.0;14.4;3.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-06;122.0;0.0;15.0;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-17;0.0;0.0;13.9;1.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-04-21;5.0;0.0;22.2;11.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-04-24;137.0;0.0;12.2;7.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-04-27;0.0;0.0;15.6;8.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-05;0.0;0.0;18.9;9.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-21;30.0;0.0;14.4;11.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-22;3.0;0.0;19.4;11.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-23;0.0;0.0;16.7;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-28;15.0;0.0;16.7;10.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-06-22;3.0;0.0;23.3;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-06-27;0.0;0.0;29.4;14.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-05;0.0;0.0;20.0;13.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-09;15.0;0.0;21.7;14.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-23;8.0;0.0;23.9;14.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-02;0.0;0.0;22.8;13.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-08;3.0;0.0;22.2;14.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-12;0.0;0.0;30.0;14.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-01;;0.0;19.4;13.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-11-14;20.0;0.0;12.8;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-09;0.0;0.0;25.0;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-11-19;69.0;0.0;10.6;5.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-12-15;8.0;0.0;7.8;1.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-12-17;3.0;0.0;10.6;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-12;0.0;0.0;22.2;11.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-13;0.0;0.0;23.3;10.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-07;10.0;0.0;18.9;14.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-11;0.0;0.0;21.1;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-10-09;91.0;0.0;15.0;9.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-10;0.0;0.0;25.0;11.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-10-22;13.0;0.0;17.8;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-10;0.0;0.0;22.8;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-11;84.0;0.0;16.1;8.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-18;3.0;0.0;21.1;13.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-17;58.0;0.0;19.4;13.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-11-01;20.0;0.0;13.9;9.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-14;5.0;0.0;16.7;8.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-03-13;56.0;0.0;17.2;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-21;0.0;0.0;23.3;11.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-22;0.0;0.0;26.7;11.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-11-08;18.0;0.0;13.3;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-10-04;23.0;0.0;16.1;11.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-30;0.0;0.0;15.0;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-02-28;117.0;0.0;7.8;3.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-12;38.0;0.0;13.9;7.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-06-04;0.0;0.0;19.4;11.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-11-22;127.0;0.0;17.2;11.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-01-01;0.0;0.0;6.7;;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-06-05;0.0;0.0;21.7;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-01-07;140.0;0.0;7.2;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-07;0.0;0.0;4.4;-4.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-08;135.0;0.0;9.4;2.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-02;5.0;0.0;7.2;-1.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-16;94.0;0.0;12.8;7.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-03-02;13.0;0.0;8.9;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-03-14;102.0;0.0;13.3;8.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-03-18;112.0;0.0;12.2;2.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-04-01;10.0;0.0;13.3;8.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-04-03;0.0;0.0;13.3;3.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-04-07;76.0;0.0;14.4;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-04-25;5.0;0.0;13.9;8.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-04-27;3.0;0.0;13.3;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-04-29;13.0;0.0;12.8;5.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-01;18.0;0.0;11.1;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-06-12;0.0;0.0;18.9;11.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-11-26;119.0;0.0;13.9;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-12-03;15.0;0.0;7.2;3.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-04-13;99.0;0.0;11.1;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-07;0.0;0.0;16.7;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-01-14;0.0;0.0;14.4;4.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-04-16;51.0;0.0;9.4;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-19;0.0;0.0;22.2;10.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-10-11;3.0;0.0;14.4;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-04-18;0.0;0.0;13.9;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-12-11;0.0;0.0;9.4;-1.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-04-23;0.0;0.0;18.9;5.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-04-25;0.0;0.0;22.2;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-03-05;20.0;0.0;8.3;3.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-05;239.0;0.0;14.4;11.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-06;69.0;0.0;16.7;9.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-08;0.0;0.0;21.7;11.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-09-01;0.0;0.0;28.3;13.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-09-02;0.0;0.0;32.2;13.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-03-31;0.0;0.0;15.6;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-12-02;178.0;0.0;7.2;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-19;64.0;0.0;21.7;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-03-24;61.0;0.0;10.6;2.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-03-25;0.0;0.0;12.2;1.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-10-24;43.0;0.0;17.2;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-22;168.0;0.0;11.7;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-12-04;0.0;0.0;5.6;1.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-12-05;0.0;0.0;7.8;0.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-12-07;0.0;0.0;12.8;1.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-11-13;89.0;0.0;12.2;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-11-15;124.0;0.0;10.0;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-18;0.0;0.0;12.8;4.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-10-17;13.0;0.0;16.7;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-03-14;3.0;0.0;12.8;2.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-02;135.0;0.0;13.9;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-11-17;0.0;0.0;10.0;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-03-09;0.0;0.0;11.7;3.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-03-17;0.0;0.0;12.2;1.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-27;74.0;0.0;8.3;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-12-01;28.0;;;;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-03-10;0.0;0.0;15.6;0.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-03-11;0.0;0.0;19.4;2.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-26;160.0;0.0;11.7;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-11-12;119.0;0.0;13.3;8.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-14;0.0;0.0;25.6;8.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-11-24;8.0;0.0;11.1;8.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-03;5.0;0.0;19.4;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-11;0.0;0.0;17.8;9.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-04-03;0.0;0.0;9.4;4.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-03-27;13.0;0.0;11.7;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-02;0.0;0.0;2.8;-2.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-03;0.0;0.0;1.7;-4.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-12;0.0;0.0;5.6;-4.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-15;0.0;0.0;6.7;-2.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-26;0.0;0.0;9.4;4.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-01;0.0;0.0;7.2;-2.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-04;183.0;0.0;7.2;3.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-10;23.0;0.0;8.3;4.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-11;0.0;0.0;9.4;2.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-20;56.0;0.0;7.8;5.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-23;10.0;0.0;6.1;1.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-24;0.0;0.0;8.9;2.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-27;117.0;30.0;5.6;0.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-03-05;18.0;0.0;7.2;2.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-03-28;23.0;0.0;11.7;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-26;0.0;0.0;26.1;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-05-20;3.0;0.0;17.8;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-05-22;0.0;0.0;24.4;10.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-09-11;0.0;0.0;28.3;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-24;338.0;0.0;11.1;7.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-09-14;0.0;0.0;23.3;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-01;10.0;0.0;2.8;-0.5;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-09;15.0;0.0;6.1;2.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-13;0.0;0.0;3.3;-3.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-14;0.0;0.0;8.3;-2.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-17;368.0;0.0;7.8;3.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-18;310.0;0.0;11.7;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-20;0.0;0.0;11.1;3.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-22;23.0;0.0;10.0;4.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-29;0.0;0.0;10.0;3.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-31;0.0;0.0;7.2;-0.5;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-06;81.0;25.0;4.4;-0.5;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-07;0.0;0.0;5.0;0.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-13;0.0;0.0;15.0;1.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-03-04;10.0;0.0;8.9;2.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-03-08;10.0;0.0;6.7;2.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-03-24;81.0;0.0;12.8;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-04-15;0.0;0.0;14.4;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-04-21;0.0;0.0;19.4;5.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-04-23;38.0;0.0;12.2;7.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-04-24;5.0;0.0;13.9;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-05;104.0;0.0;16.1;8.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-08-02;3.0;0.0;20.6;14.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-08-14;0.0;0.0;22.8;13.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-02-01;130.0;;;;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-08-05;0.0;0.0;28.9;15.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-04-15;38.0;0.0;11.1;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-08-12;0.0;0.0;22.8;14.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-02-06;28.0;0.0;8.9;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-09-21;5.0;0.0;17.8;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-04;0.0;0.0;21.7;10.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-09-25;5.0;0.0;19.4;13.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-09-03;0.0;0.0;30.6;16.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-08-15;0.0;0.0;28.9;14.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-16;0.0;0.0;23.3;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-02-27;41.0;0.0;7.2;3.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-10-18;46.0;0.0;16.1;10.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-03-06;0.0;0.0;11.7;1.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-11-30;84.0;0.0;8.3;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-04;0.0;0.0;18.3;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-06-08;76.0;0.0;18.9;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-06-09;0.0;0.0;17.8;10.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-10-12;3.0;0.0;20.0;3.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-01-06;114.0;0.0;8.3;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-01-16;46.0;0.0;12.8;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-10-20;305.0;0.0;15.6;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
